date,securities_code,securities_name,close,open,high,low,trade_volumn
2020-11-16,4568,科際精密,69.80,69.60,69.80,69.20,25
2020-11-16,4580,捷流閥業,94.60,95.10,95.10,94.40,51
2020-11-16,4609,唐鋒,7.35,7.68,7.68,7.35,6
2020-11-16,4702,中美實,11.10,11.40,11.75,11.00,59
2020-11-16,4706,大恭,16.20,16.15,16.50,16.15,25
2020-11-16,4707,磐亞,10.65,10.70,10.75,10.60,371
2020-11-16,4711,永純,13.65,13.50,13.95,13.40,32
2020-11-16,4712,南璋,9.09,9.00,9.09,9.00,7
2020-11-16,4714,永捷,12.40,12.35,12.65,12.35,238
2020-11-16,4716,大立,14.60,14.60,14.75,14.50,99
2020-11-16,4721,美琪瑪,58.60,58.80,59.70,58.60,178
2020-11-16,4726,永昕,38.60,39.35,39.35,38.30,294
2020-11-16,4728,雙美,69.30,70.60,71.30,69.20,119
2020-11-16,4729,熒茂,12.95,13.20,13.30,12.80,126
2020-11-16,4735,豪展,140.00,141.50,141.50,138.50,428
2020-11-16,4736,泰博,226.00,224.50,227.00,220.00,"1,148"
2020-11-16,4741,泓瀚,28.10,28.15,28.15,27.50,9
2020-11-16,4743,合一,265.00,270.00,271.00,260.50,"3,265"
2020-11-16,4744,皇將,31.35,31.00,31.50,31.00,28
2020-11-16,4745,合富-KY,29.95,30.00,30.10,29.95,11
2020-11-16,4747,強生,37.20,37.00,37.20,36.75,21
2020-11-16,4754,國碳科,41.80,41.80,41.80,41.80,1
2020-11-16,4760,勤凱,75.50,75.70,76.20,75.00,309
2020-11-16,4767,誠泰科技,20.80,20.80,21.15,20.80,15
2020-11-16,4803,VHQ-KY,37.25,36.05,37.70,36.05,435
2020-11-16,4804,大略-KY,16.25,16.50,16.60,16.00,293
2020-11-16,4806,昇華,8.08,8.08,8.08,8.08,1
2020-11-16,4903,聯光通,9.10,9.35,9.50,8.98,75
2020-11-16,4905,台聯電,51.20,51.20,51.20,51.20,1
2020-11-16,4907,富宇,28.10,28.05,28.20,28.00,19
2020-11-16,4908,前鼎,30.60,30.35,31.20,30.35,231
2020-11-16,4909,新復興,18.35,18.15,18.65,18.15,598
2020-11-16,4911,德英,36.90,36.70,36.90,36.30,15
2020-11-16,4924,欣厚-KY,11.55,12.45,12.45,11.40,133
2020-11-16,4931,新盛力,22.40,22.70,22.70,22.40,27
2020-11-16,4933,友輝,30.50,30.30,31.05,30.00,429
2020-11-16,4939,亞電,18.30,17.00,18.45,16.80,"1,472"
2020-11-16,4944,兆遠,25.50,26.40,26.40,25.05,18
2020-11-16,4946,辣椒,21.70,20.65,22.20,20.65,69
2020-11-16,4950,牧東,15.65,17.70,17.70,15.25,200
2020-11-16,4953,緯軟,94.00,94.80,95.30,92.50,"1,160"
2020-11-16,4966,譜瑞-KY,"1,085.00","1,050.00","1,095.00","1,050.00",709
2020-11-16,4971,IET-KY,51.40,51.00,51.50,50.90,48
2020-11-16,4972,湯石照明,27.80,27.70,27.90,27.50,24
2020-11-16,4973,廣穎,22.25,22.45,22.45,22.20,114
2020-11-16,4974,亞泰,52.60,52.80,53.00,52.60,130
2020-11-16,4979,華星光,27.20,27.20,27.30,26.90,701
2020-11-16,4987,科誠,47.80,48.00,48.00,47.50,12
2020-11-16,4991,環宇-KY,48.20,47.95,48.75,47.95,240
2020-11-16,4995,晶達,39.85,39.10,39.90,39.10,28
2020-11-16,5009,榮剛,15.50,15.55,15.65,15.50,119
2020-11-16,5011,久陽,22.85,23.15,23.15,22.70,338
2020-11-16,5013,強新,28.80,28.65,28.80,28.65,12
2020-11-16,5014,建錩,11.95,11.60,11.95,11.55,865
2020-11-16,5015,華祺,31.60,31.80,31.80,31.60,27
2020-11-16,5016,松和,30.50,30.70,31.00,30.50,22
2020-11-16,5102,富強,15.55,15.50,15.55,15.50,11
2020-11-16,5201,凱衛,33.85,33.90,34.00,33.45,11
2020-11-16,5202,力新,14.35,14.65,14.65,14.30,12
2020-11-16,5205,中茂,9.57,9.57,9.57,9.57,4
2020-11-16,5206,坤悅,17.40,17.45,17.45,17.30,110
2020-11-16,5209,新鼎,69.40,69.00,69.40,68.30,34
2020-11-16,5210,寶碩,10.10,10.20,10.20,9.99,54
2020-11-16,5211,蒙恬,14.70,14.95,14.95,14.40,29
2020-11-16,5212,凌網,49.60,49.70,50.30,49.50,36
2020-11-16,5213,亞昕,16.00,16.10,16.15,15.95,167
2020-11-16,5220,萬達光電,42.75,43.30,43.35,42.70,187
2020-11-16,5223,安力-KY,67.90,69.90,70.10,67.70,366
2020-11-16,5227,立凱-KY,14.85,15.30,15.30,14.85,484
2020-11-16,5230,雷笛克光學,24.40,24.40,24.40,24.00,21
2020-11-16,5245,智晶,31.70,32.40,32.40,31.35,63
2020-11-16,5251,天鉞電,12.30,12.30,12.30,12.30,8
2020-11-16,5263,智崴,108.00,108.50,109.00,107.00,93
2020-11-16,5272,笙科,17.85,18.05,18.05,17.70,47
2020-11-16,5274,信驊,"1,320.00","1,345.00","1,345.00","1,315.00",138
2020-11-16,5276,達輝-KY,15.10,15.95,15.95,15.00,41
2020-11-16,5278,尚凡,119.50,118.50,119.50,118.50,31
2020-11-16,5281,大峽谷-KY,25.45,25.10,25.50,25.05,18
2020-11-16,5287,數字,216.00,215.00,216.50,215.00,48
2020-11-16,5289,宜鼎,158.50,160.00,160.50,158.50,195
2020-11-16,5291,邑昇,22.95,23.05,23.65,22.90,73
2020-11-16,5299,杰力,113.00,114.00,115.00,111.50,977
2020-11-16,5301,寶得利,10.25,10.15,10.45,10.15,13
2020-11-16,5302,太欣,6.57,6.57,6.57,6.47,44
2020-11-16,5304,鼎創達,3.31,3.31,3.32,3.31,126
2020-11-16,5306,桂盟,198.50,199.00,200.00,197.50,308
2020-11-16,5309,系統電,47.85,46.45,47.85,45.35,"3,287"
2020-11-16,5310,天剛,14.10,14.00,14.10,13.70,12
2020-11-16,5312,寶島科,60.20,60.00,60.60,60.00,26
2020-11-16,5314,世紀,6.52,6.70,6.70,6.00,22
2020-11-16,5315,光聯,14.20,14.30,14.30,14.05,92
2020-11-16,5321,友銓,33.40,34.55,34.85,33.30,108
2020-11-16,5324,士開,11.95,12.20,12.25,11.95,108
2020-11-16,5328,華容,8.85,8.90,8.95,8.83,234
2020-11-16,5340,建榮,34.20,34.00,34.30,33.95,85
2020-11-16,5344,立衛,14.40,14.30,14.40,14.20,27
2020-11-16,5345,天揚,8.63,9.00,9.16,8.63,5
2020-11-16,5347,世界,98.50,97.10,98.80,96.80,"2,878"
2020-11-16,5348,系通,7.45,7.06,7.49,7.06,5
2020-11-16,5351,鈺創,16.60,16.60,16.95,16.55,683
2020-11-16,5353,台林,16.55,16.50,16.55,16.50,13
2020-11-16,5355,佳總,5.80,5.81,5.95,5.76,107
2020-11-16,5356,協益,26.45,26.45,26.60,26.45,73
2020-11-16,5364,力麗店,15.60,15.60,15.60,15.00,92
2020-11-16,5371,中光電,34.70,34.95,35.15,34.70,823
2020-11-16,5381,合正,4.77,4.76,4.80,4.70,21
2020-11-16,5383,金利,20.70,20.75,21.00,20.30,74
2020-11-16,5386,青雲,34.20,34.15,34.20,33.10,839
2020-11-16,5392,應華,22.80,22.85,22.95,22.75,154
2020-11-16,5398,慕康生醫,20.30,20.20,20.30,20.05,17
2020-11-16,5403,中菲,53.90,54.00,54.40,53.80,65
2020-11-16,5410,國眾,21.10,21.35,21.35,21.05,61
2020-11-16,5425,台半,49.80,48.70,49.90,47.90,"1,921"
2020-11-16,5426,振發,10.25,10.40,10.40,10.25,39
2020-11-16,5432,達威,19.30,18.95,20.05,18.35,161
2020-11-16,5438,東友,11.90,11.90,12.00,11.90,30
2020-11-16,5439,高技,47.00,45.75,47.10,45.55,982
2020-11-16,5443,均豪,39.75,37.30,39.75,37.00,"22,932"
2020-11-16,5450,南良,19.65,20.10,20.10,18.80,23
2020-11-16,5452,佶優,10.80,11.00,11.35,10.65,"1,761"
2020-11-16,5455,昇益,----,----,----,----,0
2020-11-16,5457,宣德,106.50,108.00,109.00,105.00,"1,771"
2020-11-16,5460,同協,11.05,11.00,11.15,11.00,26
2020-11-16,5464,霖宏,11.20,11.25,11.35,11.15,18
2020-11-16,5465,富驊,18.70,18.95,19.00,18.65,162
2020-11-16,5468,凱鈺,10.05,9.86,10.35,9.86,9
2020-11-16,5474,聰泰,216.00,223.00,225.00,215.00,848
2020-11-16,5475,德宏,2.98,3.06,3.06,2.98,87
2020-11-16,5478,智冠,87.90,88.20,88.60,87.60,177
2020-11-16,5481,新華,16.40,16.95,16.95,16.15,359
2020-11-16,5483,中美晶,115.00,114.50,116.00,114.00,"5,287"
2020-11-16,5487,通泰,35.50,35.90,35.90,35.05,7
2020-11-16,5488,松普,6.30,6.37,6.40,6.29,46
2020-11-16,5489,彩富,29.05,29.05,29.10,28.85,28
2020-11-16,5490,同亨,26.00,26.00,26.65,26.00,164
2020-11-16,5493,三聯,43.30,44.50,44.50,42.40,64
2020-11-16,5498,凱崴,11.70,11.75,11.80,11.70,171
2020-11-16,5508,永信建,40.00,40.00,40.15,39.90,128
2020-11-16,5511,德昌,30.00,29.90,30.10,29.80,72
2020-11-16,5512,力麒,10.05,10.20,10.35,10.00,907
2020-11-16,5514,三豐,18.10,17.95,18.10,17.95,3
2020-11-16,5516,雙喜,14.75,14.75,15.05,14.65,32
2020-11-16,5520,力泰,45.70,45.80,45.80,45.55,7
2020-11-16,5523,豐謙,15.10,15.30,15.30,15.00,42
2020-11-16,5529,志嘉,7.45,7.49,7.60,7.40,56
2020-11-16,5530,龍巖,53.30,53.20,53.30,52.70,128
2020-11-16,5536,聖暉,192.50,191.50,192.50,191.00,270
2020-11-16,5543,桓鼎-KY,56.50,57.00,57.00,56.50,21
2020-11-16,5601,台聯櫃,26.35,26.50,26.50,26.35,2
2020-11-16,5603,陸海,16.75,18.40,18.50,16.70,"3,459"
2020-11-16,5604,中連貨,68.00,68.10,68.40,68.00,54
2020-11-16,5609,中菲行,65.50,66.10,66.40,65.10,798
2020-11-16,5701,劍湖山,2.82,2.78,2.90,2.78,66
2020-11-16,5703,亞都,----,----,----,----,0
2020-11-16,5704,老爺知,32.35,32.40,32.40,32.15,9
2020-11-16,5820,日盛金,10.45,10.45,10.50,10.45,179
2020-11-16,5864,致和證,9.43,9.38,9.45,9.38,46
2020-11-16,5878,台名,45.90,45.85,45.95,45.75,10
2020-11-16,5902,德記,16.75,16.60,16.75,16.60,4
2020-11-16,5903,全家,268.00,264.00,268.50,264.00,70
2020-11-16,5904,寶雅,609.00,602.00,613.00,602.00,133
2020-11-16,5905,南仁湖,10.05,9.73,10.25,9.73,"1,361"
2020-11-16,6015,宏遠證,7.32,7.19,7.39,7.19,184
2020-11-16,6016,康和證,9.29,9.28,9.39,9.28,193
2020-11-16,6020,大展證,13.80,13.90,13.90,13.80,4
2020-11-16,6021,大慶證,18.05,18.05,18.25,17.55,45
2020-11-16,6023,元大期,51.30,51.50,51.50,51.20,222
2020-11-16,6026,福邦證,8.22,8.39,8.39,8.16,193
2020-11-16,6101,寬魚國際,24.95,24.50,24.95,24.20,21
2020-11-16,6103,合邦,7.21,7.21,7.21,7.21,2
2020-11-16,6104,創惟,73.50,74.60,74.60,72.60,"4,580"
2020-11-16,6109,亞元,12.90,12.95,13.00,12.90,38
2020-11-16,6111,大宇資,68.80,70.10,70.30,68.80,339
2020-11-16,6113,亞矽,10.35,10.55,10.80,10.30,382
2020-11-16,6114,久威,22.15,22.35,22.40,22.10,34
2020-11-16,6118,建達,10.30,10.30,10.30,10.20,25
2020-11-16,6121,新普,329.50,328.00,331.50,324.50,"2,493"
2020-11-16,6122,擎邦,11.70,11.75,12.00,11.70,67
2020-11-16,6123,上奇,37.65,37.80,37.90,37.55,141
2020-11-16,6124,業強,31.50,31.50,31.95,31.00,43
2020-11-16,6125,廣運,36.80,36.50,37.20,36.10,"3,045"
2020-11-16,6126,信音,22.00,22.35,22.35,21.90,304
2020-11-16,6127,九豪,18.95,19.05,19.25,18.85,709
2020-11-16,6129,普誠,7.84,7.82,7.90,7.77,164
2020-11-16,6130,星寶國際,----,----,----,----,0
2020-11-16,6134,萬旭,9.92,9.97,10.00,9.82,49
2020-11-16,6138,茂達,83.10,83.80,84.00,82.90,299
2020-11-16,6140,訊達,20.90,21.10,21.10,20.80,91
2020-11-16,6143,振曜,35.30,35.20,35.40,35.20,46
2020-11-16,6144,得利影,13.00,13.00,13.00,13.00,3
2020-11-16,6146,耕興,245.00,242.50,247.00,240.50,81
2020-11-16,6147,頎邦,64.70,65.10,65.40,64.20,"3,129"
2020-11-16,6148,驊宏資,15.50,15.60,15.80,15.45,358
2020-11-16,6150,撼訊,89.90,82.20,89.90,82.20,"5,159"
2020-11-16,6151,晉倫,22.55,22.45,22.55,22.40,70
2020-11-16,6154,順發,12.70,12.70,12.75,12.70,15
2020-11-16,6156,松上,17.70,17.85,17.95,17.65,145
2020-11-16,6158,禾昌,30.80,31.00,31.20,30.80,86
2020-11-16,6160,欣技,11.80,11.75,11.85,11.70,14
2020-11-16,6161,捷波,17.45,17.40,17.45,17.30,64
2020-11-16,6163,華電網,15.25,14.85,15.30,14.80,598
2020-11-16,6167,久正,6.75,6.76,6.77,6.67,86
2020-11-16,6169,昱泉,23.50,23.60,23.85,23.45,112
2020-11-16,6170,統振,18.70,19.20,19.25,18.55,498
2020-11-16,6171,亞銳士,23.15,23.30,23.40,23.05,47
2020-11-16,6173,信昌電,64.10,65.10,65.90,64.00,"4,850"
2020-11-16,6174,安碁,11.25,11.25,11.25,11.20,8
2020-11-16,6175,立敦,22.65,22.95,23.00,22.60,174
2020-11-16,6179,亞通,31.35,32.00,32.00,31.25,227
2020-11-16,6180,橘子,63.00,63.20,63.50,62.90,390
2020-11-16,6182,合晶,33.15,32.95,33.15,32.85,"1,548"
2020-11-16,6185,幃翔,12.95,13.15,13.20,12.90,164
2020-11-16,6186,新潤,28.30,28.05,28.35,28.05,209
2020-11-16,6187,萬潤,89.60,88.00,91.60,87.00,"7,425"
2020-11-16,6188,廣明,37.65,38.20,38.35,37.35,"1,284"
2020-11-16,6190,萬泰科,15.95,16.00,16.00,15.85,118
2020-11-16,6194,育富,33.75,34.00,34.15,33.45,91
2020-11-16,6195,詩肯,44.00,44.75,44.75,43.70,57
2020-11-16,6198,凌泰,12.50,12.05,13.20,12.05,14
2020-11-16,6199,天品,----,----,----,----,0
2020-11-16,006201,元大富櫃50,16.09,15.88,16.12,15.88,85
2020-11-16,6203,海韻電,75.00,75.70,76.10,74.80,811
2020-11-16,6204,艾華,97.50,98.30,98.30,96.40,108
2020-11-16,6207,雷科,23.75,24.00,24.00,23.75,140
2020-11-16,6208,日揚,38.50,39.50,39.70,38.50,"2,266"
2020-11-16,6210,慶生,38.90,38.60,38.90,38.50,26
2020-11-16,6212,理銘,60.00,60.40,60.40,60.00,4
2020-11-16,6217,中探針,33.80,33.40,34.70,33.40,610
2020-11-16,6218,豪勉,18.95,19.15,19.15,18.75,25
2020-11-16,6219,富旺,16.50,16.15,16.50,16.10,913
2020-11-16,6220,岳豐,27.60,28.50,28.50,27.55,902
2020-11-16,6221,晉泰,42.80,42.65,43.20,42.65,167
2020-11-16,6222,上揚,16.10,16.05,16.10,16.00,40
2020-11-16,6223,旺矽,124.50,119.00,124.50,116.00,"12,825"
2020-11-16,6227,茂綸,29.10,30.85,31.00,28.80,"1,638"
2020-11-16,6228,全譜,7.38,7.37,8.07,7.23,17
2020-11-16,6229,研通,21.90,21.95,22.25,21.60,373
2020-11-16,6231,系微,92.00,93.50,94.00,92.00,236
2020-11-16,6233,旺玖,25.25,25.30,26.00,24.90,"2,511"
2020-11-16,6234,高僑,22.50,22.85,22.85,22.45,72
2020-11-16,6236,康呈,----,----,----,----,0
2020-11-16,6237,驊訊,41.00,42.45,42.70,40.90,"1,487"
2020-11-16,6240,松崗,12.55,12.75,12.75,12.55,4
2020-11-16,6241,易通展,26.90,27.50,27.50,26.50,63
2020-11-16,6242,立康,38.20,38.85,38.85,38.20,3
2020-11-16,6244,茂迪,31.70,33.05,33.20,31.60,"6,117"
2020-11-16,6245,立端,68.70,70.00,70.10,68.70,624
2020-11-16,6246,臺龍,15.00,15.65,15.70,14.50,247
2020-11-16,6247,淇譽電,----,----,----,----,0
2020-11-16,6248,沛波,24.80,25.00,25.00,24.75,12
2020-11-16,6259,百徽,14.15,14.15,14.15,14.15,5
2020-11-16,6261,久元,57.00,57.40,57.60,56.70,396
2020-11-16,6263,普萊德,61.80,61.80,62.00,61.80,42
2020-11-16,6264,富裔,6.25,6.43,6.56,6.25,147
2020-11-16,6265,方土昶,6.56,6.53,6.67,6.50,45
2020-11-16,6266,泰詠,19.05,19.00,19.30,18.95,217
2020-11-16,6270,倍微,18.45,18.50,18.50,18.35,46
2020-11-16,6274,台燿,111.50,104.50,114.50,103.50,"3,878"
2020-11-16,6275,元山,19.05,19.15,19.25,19.00,218
2020-11-16,6276,安鈦克,32.00,32.75,33.20,31.95,967
2020-11-16,6279,胡連,96.60,98.10,98.90,95.40,"2,491"
2020-11-16,6284,佳邦,55.70,55.20,57.00,54.50,"7,916"
2020-11-16,6287,元隆,3.98,4.02,4.02,3.74,10
2020-11-16,6290,良維,52.80,52.80,53.30,52.70,449
2020-11-16,6291,沛亨,19.00,17.55,19.00,17.55,3
2020-11-16,6292,迅德,34.55,34.50,34.60,34.45,53
2020-11-16,6294,智基,119.00,118.00,119.00,117.50,52
2020-11-16,6404,通訊-KY,5.94,5.59,6.10,5.59,5
2020-11-16,6411,晶焱,88.60,90.00,90.60,88.60,953
2020-11-16,6417,韋僑,66.50,66.30,66.50,66.30,2
2020-11-16,6418,詠昇,14.50,14.70,14.70,14.50,14
2020-11-16,6419,京晨科,15.50,15.60,15.70,15.35,13
2020-11-16,6425,易發,38.75,38.50,38.95,38.20,50
2020-11-16,6426,統新,108.50,107.50,110.50,106.50,540
2020-11-16,6432,今展科,37.30,36.00,37.30,35.50,633
2020-11-16,6435,大中,115.00,118.00,119.50,113.50,"2,104"
2020-11-16,6438,迅得,82.10,82.10,83.20,81.30,"2,068"
2020-11-16,6441,廣錠,138.50,145.00,145.00,138.00,541
2020-11-16,6446,藥華藥,78.70,77.90,80.40,77.60,283
2020-11-16,6457,紘康,64.40,64.10,65.10,64.10,202
2020-11-16,6461,益得,19.30,19.40,19.55,19.25,37
2020-11-16,6462,神盾,162.00,162.50,163.00,161.50,447
2020-11-16,6465,威潤,30.35,30.40,30.40,30.10,25
2020-11-16,6469,大樹,89.70,88.70,90.50,88.50,104
2020-11-16,6470,宇智,49.50,49.70,49.80,48.90,315
2020-11-16,6472,保瑞,174.00,176.00,179.00,174.00,428
2020-11-16,6482,弘煜科,----,----,----,----,0
2020-11-16,6485,點序,25.70,25.75,26.15,25.65,34
2020-11-16,6486,互動,78.00,77.00,78.70,77.00,186
2020-11-16,6488,環球晶,431.00,428.00,432.00,428.00,"1,542"
2020-11-16,6492,生華科,214.00,217.00,220.00,213.50,663
2020-11-16,6494,九齊,35.45,35.35,35.95,35.30,179
2020-11-16,6496,科懋,28.55,28.80,28.80,28.55,37
2020-11-16,6499,益安,63.50,64.00,64.00,63.00,13
2020-11-16,6506,雙邦,15.85,15.95,15.95,15.80,18
2020-11-16,6508,惠光,29.00,29.10,29.10,28.80,24
2020-11-16,6509,聚和,24.90,25.30,25.30,24.80,987
2020-11-16,6510,精測,793.00,768.00,808.00,763.00,"1,519"
2020-11-16,6512,啟發電,13.90,13.90,13.90,13.90,4
2020-11-16,6514,芮特-KY,45.60,45.60,45.70,45.40,20
2020-11-16,6516,勤崴國際,78.10,77.00,78.10,77.00,5
2020-11-16,6523,達爾膚,66.20,64.90,66.60,64.90,289
2020-11-16,6527,明達醫,50.00,49.80,50.20,49.80,21
2020-11-16,6530,創威,18.20,18.20,18.30,18.20,23
2020-11-16,6532,瑞耘,60.00,59.80,61.00,59.00,"1,810"
2020-11-16,6535,順藥,35.75,35.60,36.20,35.60,152
2020-11-16,6538,倉和,191.00,194.00,195.00,191.00,718
2020-11-16,6542,隆中,49.45,49.20,49.45,49.15,8
2020-11-16,6547,高端疫苗,88.50,90.60,90.80,88.00,878
2020-11-16,6548,長科*,46.35,46.95,46.95,46.15,650
2020-11-16,6556,勝品,42.85,42.80,42.85,42.80,4
2020-11-16,6560,欣普羅,81.00,83.90,84.00,80.90,463
2020-11-16,6561,是方,367.00,359.00,373.00,359.00,95
2020-11-16,6568,宏觀,131.50,128.50,131.50,128.00,42
2020-11-16,6569,醫揚,123.00,123.00,124.00,123.00,15
2020-11-16,6570,維田,30.50,30.45,30.50,30.45,3
2020-11-16,6574,霈方,56.10,56.10,56.10,56.10,1
2020-11-16,6576,逸達,95.80,89.00,95.80,88.50,"1,472"
2020-11-16,6577,勁豐,70.30,70.30,70.30,70.30,6
2020-11-16,6578,達邦蛋白,19.25,19.50,19.50,19.25,18
2020-11-16,6588,東典光電,76.40,73.10,76.40,73.00,104
2020-11-16,6589,台康生技,50.90,51.90,52.30,50.70,"1,107"
2020-11-16,6590,普鴻,52.70,53.00,53.30,52.70,30
2020-11-16,6593,台灣銘板,26.00,26.00,26.00,26.00,1
2020-11-16,6594,展匯科,30.65,30.50,31.00,30.50,43
2020-11-16,6596,寬宏藝術,48.55,48.10,50.00,48.10,37
2020-11-16,6603,富強鑫,12.65,12.90,13.15,12.50,"1,029"
2020-11-16,6609,瀧澤科,23.95,23.80,24.00,23.70,25
2020-11-16,6612,奈米醫材,60.80,60.40,60.80,60.30,7
2020-11-16,6613,朋億,137.50,138.00,138.50,137.50,82
2020-11-16,6615,慧智,55.70,55.50,55.70,55.50,6
2020-11-16,6616,特昇-KY,29.15,29.40,29.40,29.00,10
2020-11-16,6624,萬年清,36.60,36.60,36.60,36.60,12
2020-11-16,6629,泰金-KY,72.70,72.30,73.20,72.30,30
2020-11-16,6640,均華,45.90,45.00,46.00,44.85,59
2020-11-16,6642,富致,38.80,38.90,38.95,37.90,39
2020-11-16,6643,M31,316.50,315.00,323.00,314.50,545
2020-11-16,6649,台生材,30.95,31.20,31.50,30.95,10
2020-11-16,6654,天正國際,50.40,51.40,51.40,49.80,32
2020-11-16,6662,樂斯科,35.70,35.65,35.70,35.65,5
2020-11-16,6664,群翊,59.70,59.50,59.70,59.30,56
2020-11-16,6667,信紘科,67.10,67.10,69.50,66.80,566
2020-11-16,6679,鈺太,202.00,211.00,211.00,200.50,"1,435"
2020-11-16,6680,鑫創電子,----,----,----,----,0
2020-11-16,6683,雍智科技,327.00,322.50,327.00,312.50,"1,626"
2020-11-16,6690,安碁資訊,150.50,151.00,151.00,150.50,17
2020-11-16,6697,東捷資訊,37.25,37.30,38.00,37.20,30
2020-11-16,6703,軒郁,112.00,111.00,112.00,110.50,106
2020-11-16,6716,應廣,67.10,66.50,67.10,66.50,15
2020-11-16,6732,昇佳電子,754.00,745.00,763.00,736.00,508
2020-11-16,6803,崑鼎,214.50,214.50,215.50,214.50,20
2020-11-16,7402,邑錡,27.25,27.25,27.25,27.25,1
2020-11-16,7556,意德士,118.50,108.00,118.50,106.50,423
2020-11-16,8024,佑華,9.15,9.29,9.34,9.05,95
2020-11-16,8027,鈦昇,74.10,72.40,74.70,71.00,903
2020-11-16,8032,光菱,21.30,21.20,21.35,21.20,8
2020-11-16,8034,榮群,16.10,16.60,16.60,15.95,235
2020-11-16,8038,長園科,37.60,39.05,39.15,37.60,489
2020-11-16,8040,九暘,15.75,15.70,15.80,15.60,204
2020-11-16,8042,金山電,37.55,38.25,38.25,37.55,137
2020-11-16,8043,蜜望實,24.85,25.00,25.70,24.15,"1,084"
2020-11-16,8044,網家,92.70,93.90,94.40,92.70,874
2020-11-16,8047,星雲,11.60,11.60,11.60,11.40,13
2020-11-16,8048,德勝,27.90,27.90,27.90,27.50,53
2020-11-16,8049,晶采,19.75,19.80,20.00,19.75,287
2020-11-16,8050,廣積,40.20,39.80,40.70,39.70,67
2020-11-16,8054,安國,17.65,17.75,18.00,17.55,231
2020-11-16,8059,凱碩,12.30,12.75,12.85,12.10,106
2020-11-16,8064,東捷,13.20,13.20,13.30,13.15,76
2020-11-16,8066,來思達,56.20,56.20,56.90,55.90,81
2020-11-16,8067,志旭,----,----,----,----,0
2020-11-16,8068,全達,29.10,29.30,29.35,28.50,19
2020-11-16,8069,元太,39.35,39.60,39.60,39.10,849
2020-11-16,8071,能率網通,11.70,11.85,11.85,11.65,41
2020-11-16,8074,鉅橡,17.80,17.65,17.80,17.65,51
2020-11-16,8076,伍豐,26.80,27.35,27.55,26.80,268
2020-11-16,8077,洛碁,8.00,8.00,8.00,8.00,1
2020-11-16,8080,永利聯合,3.60,3.60,3.60,3.60,17
2020-11-16,8083,瑞穎,203.00,203.50,203.50,200.50,35
2020-11-16,8084,巨虹,70.70,67.20,71.00,67.20,228
2020-11-16,8085,福華,6.27,6.35,6.39,6.25,355
2020-11-16,8086,宏捷科,119.00,112.00,119.00,111.50,"19,550"
2020-11-16,8087,華鎂鑫,7.81,7.82,7.82,7.61,4
2020-11-16,8088,品安,24.70,24.25,24.75,24.25,430
2020-11-16,8089,康全電訊,56.20,51.90,56.20,51.70,"2,071"
2020-11-16,8091,翔名,70.10,69.70,70.20,68.80,149
2020-11-16,8092,建暐,8.11,8.12,8.28,8.10,20
2020-11-16,8093,保銳,8.63,8.76,8.76,8.60,63
2020-11-16,8096,擎亞,12.25,12.35,12.40,12.25,201
2020-11-16,8097,常珵,11.40,11.65,11.65,11.35,14
2020-11-16,8099,大世科,21.20,21.45,21.45,21.15,46
2020-11-16,8107,大億金茂,17.10,17.20,17.20,17.00,62
2020-11-16,8109,博大,65.50,65.80,66.10,65.40,48
2020-11-16,8111,立碁,17.20,17.55,17.70,17.20,789
2020-11-16,8121,越峰,16.00,16.60,16.65,16.00,539
2020-11-16,8147,正淩,38.60,38.55,39.00,38.55,9
2020-11-16,8155,博智,120.00,120.50,121.50,119.50,361
2020-11-16,8171,天宇,38.85,39.55,39.70,38.55,408
2020-11-16,8176,智捷,8.58,8.55,8.58,8.43,37
2020-11-16,8182,加高,27.05,27.05,27.30,27.00,179
2020-11-16,8183,精星,18.35,18.40,18.50,18.30,178
2020-11-16,8234,新漢,23.25,23.20,23.40,22.80,79
2020-11-16,8240,華宏,29.00,29.20,29.20,28.80,170
2020-11-16,8255,朋程,95.40,95.50,96.40,94.10,226
2020-11-16,8277,商丞,6.70,6.77,6.81,6.65,23
2020-11-16,8279,生展,114.00,116.00,116.00,113.00,16
2020-11-16,8284,三竹,48.85,48.80,49.00,48.80,13
2020-11-16,8289,泰藝,11.45,11.55,11.55,11.35,47
2020-11-16,8291,尚茂,3.21,3.30,3.40,3.21,7
2020-11-16,8299,群聯,326.00,326.00,327.00,324.00,"1,807"
2020-11-16,8342,益張,52.60,52.60,52.60,52.50,14
2020-11-16,8349,恒耀,56.40,57.20,57.40,56.10,218
2020-11-16,8349A,恒耀甲特,43.80,43.70,43.85,43.70,13
2020-11-16,8354,冠好,16.75,16.75,16.80,16.75,9
2020-11-16,8358,金居,44.50,44.15,46.20,43.80,"28,486"
2020-11-16,8383,千附,41.35,40.80,41.50,40.80,560
2020-11-16,8390,金益鼎,23.95,23.90,24.20,23.70,496
2020-11-16,8401,白紗科,11.00,11.05,11.10,11.00,13
2020-11-16,8403,盛弘,35.55,36.00,36.00,35.50,217
2020-11-16,8406,金可-KY,155.00,156.50,158.00,152.50,724
2020-11-16,8409,商之器,17.95,17.95,18.40,17.95,12
2020-11-16,8410,森田,44.45,44.80,44.85,44.45,91
2020-11-16,8415,大國鋼,25.70,25.90,25.90,25.70,38
2020-11-16,8416,實威,115.00,114.50,115.00,114.50,10
2020-11-16,8418,捷必勝-KY,12.90,12.90,12.90,12.50,3
